회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),순운전자본비율(IFRS),부채비율(IFRS),자기자본배율(IFRS),이자보상배율(이자비용)(IFRS),비유동비율(IFRS),유동자산구성비율(IFRS),자기자본구성비율(IFRS),차입금의존도(IFRS),매출액증가율(IFRS),총자본증가율(IFRS),자기자본증가율(IFRS),순이익증가율(IFRS),유형자산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),매출액총이익률(IFRS),매출액순이익률(IFRS),총자본사업이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),1주당순이익(IFRS),1주당매출액(IFRS),금융비용 대 총비용비율(IFRS),총자본회전률(IFRS),자기자본회전률(IFRS),비유동자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),매입채무회전률(IFRS),매입채무회전기간(IFRS),재고자산회전기간(IFRS),매출채권회전기간(IFRS),1회전기간(IFRS),운전자본회전률(IFRS),순운전자본회전률(IFRS),유형자산회전율(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),부가가치(IFRS),총자본투자효율(IFRS),설비투자효율(IFRS),기계투자효율(IFRS),부가가치율(IFRS),노동소득분배율(IFRS),자본분배율(IFRS),이윤분배율(IFRS)
(주)신세계아이앤씨,035510,2022/12,2006/05/18,,1,256.48,220.33,95.95,35.28,31.66,4195.77,187.23,55.53,57.82,75.96,1.26,11.8,34.15,30.59,131.65,7.25,14.2,53.73,103.26,12.67,15.36,9.56,21.79,28.36,6874,341951.36,-0.43,1.42,1.85,3.13,20.36,6.67,14.77,24.72,17.92,54.72,0.02,0.08,1.87,5.5,2.59,2.97,234080.27,49.27,237.88,0,39.8,44.05,55.95,38.6
(주)신세계인터내셔날,031430,2011/12,2011/07/14,,1,156.27,63.46,9.21,16.9,47.8,1013.81,17.95,78.44,46.93,67.66,15.66,36.44,44.86,91.78,37.87,68.26,66.07,26.57,30.43,48.14,5.83,12.91,10.21,16.77,7536,110970.6,0.15,1.75,2.88,3.48,6.02,12.9,29.15,12.52,60.67,28.3,0.01,0,2.03,7.4,3.53,8.52,124117.7,23.2,107.29,0,15.66,33.18,66.82,37.2
(주)신세계인터내셔날,031430,2012/12,2011/07/14,,1,137.18,44.58,0.01,10.84,52.54,1126.18,16.11,91.52,40,65.56,19.81,-0.5,14.64,11.08,1.45,30.96,29.61,-2.28,11.07,47.48,5.94,6.18,8.16,12.26,6559,110411.58,-0.02,1.37,2.06,2.42,5.01,12.35,23.09,15.81,72.85,29.55,0.01,0,1.89,5.08,3.18,8.68,132237.02,21.56,83.17,0,16.77,34.98,65.02,35.42
(주)신세계인터내셔날,031430,2013/12,2011/07/14,,1,103.19,33.28,0.06,1.12,73.59,1197.89,8.77,110.82,36.16,57.61,28.85,0.21,21.05,6.37,-36.46,34.32,28.79,9.43,9.82,47.04,3.77,4.19,4.39,7.17,4168,110646.44,0.14,1.17,1.9,1.88,4.55,12.31,19.94,18.31,80.26,29.65,0.01,0,1.66,3.83,3.08,9.5,112257.04,15.12,61.58,0,14.21,41.74,58.26,26.51
(주)신세계인터내셔날,031430,2014/12,2011/07/14,,1,88.92,29.5,0.01,-4.51,90.34,1199.67,4.46,121.44,36.2,52.54,34.8,7.11,9.81,0.15,-77.14,34.43,9.75,9.92,8.42,46.49,0.8,2.9,0.87,1.59,953,118514.45,0.33,1.09,1.98,1.7,4.47,12.05,20.31,17.98,81.75,30.29,0.01,0,1.46,3.05,3,9.17,99690.99,12.23,37.91,0,11.78,50.86,49.14,6.82
(주)신세계인터내셔날,031430,2015/12,2011/07/14,,1,97.47,38.5,0.34,-0.92,91.24,1220.48,2.98,123.52,35.41,52.29,37.49,4.53,2.22,1.74,79.89,9.63,3.48,-0.01,-9.46,46.44,1.38,2.31,1.49,2.83,1714,123885.29,0.42,1.07,2.05,1.67,4.71,11.42,21.56,16.93,77.51,31.96,0.01,0,1.44,2.66,3,8.25,114557.09,13.75,33.22,0,12.95,48.51,51.49,10.68
(주)신세계인터내셔날,031430,2016/12,2011/07/14,,1,108.19,38.75,0.44,2.61,98.11,1216.05,3.4,129.75,34.51,50.48,36.51,1.05,3.22,-0.36,-35.91,-5.33,4.66,0.59,6.7,48.95,0.88,2.89,0.93,1.8,1099,125182.57,0.57,1.06,2.06,1.62,4.84,11.54,21.29,17.15,75.34,31.63,0.01,0,1.53,2.64,3.02,8.02,122805.06,14.28,38.07,0,13.74,48.56,51.44,6.39
(주)신세계인터내셔날,031430,2017/12,2011/07/14,,1,117.06,48.59,0.8,5.3,89.79,1261.88,3.94,120.79,36.35,52.69,37,7.48,-0.59,3.77,188.07,-5.92,-3.39,4.72,-4.55,50.69,2.35,3.44,2.64,5.11,3165,134545.53,0.71,1.12,2.17,1.73,5.16,11.55,25.54,14.29,70.72,31.61,0.01,0,1.67,3,3.16,8.16,147583.16,17.26,47.68,0,15.36,45.95,54.05,15.31
(주)신세계인터내셔날,031430,2018/12,2011/07/14,,1,159.4,65.16,1.45,14.59,82.15,1345.23,9.52,110.84,39.15,54.9,32.33,16.67,2.32,6.61,68.26,-0.87,-2.18,10.19,11.37,55.23,3.39,7.91,4.4,8.17,5325,156969.66,0.6,1.3,2.41,2.08,5.83,12.45,34.21,10.67,62.57,29.31,0.01,0,1.98,3.63,3.43,8.33,175405.14,20.05,57.67,0,15.65,45.88,54.12,21.68
(주)신세계인터내셔날,031430,2019/12,2011/07/14,,1,135.45,50.19,0.72,9.37,92.43,1472.98,8.92,123.56,35.79,51.97,35.33,14.43,15.68,9.5,60.8,0.08,22.07,5.75,12.59,58.42,4.77,9.96,6.48,12.15,8563,179614.06,0.2,1.36,2.55,2.17,5.96,14.04,35.12,10.39,61.25,26.01,0.01,0,2.16,4.17,3.64,9.35,227720.69,22.5,74.47,0,17.76,40.42,59.58,26.85
(주)신세계인터내셔날,031430,2020/12,2011/07/14,,1,131.74,50.86,4.2,8.34,83.23,1620.32,4.35,119.79,34.62,54.58,33.69,-5.54,4.74,10,0.77,-0.92,6.65,1.32,-1.18,55.98,5.09,4.68,5.95,11.16,8629,169664.47,0.13,1.17,2.19,1.8,5.35,13.04,32.71,11.16,68.28,27.99,0.01,0,1.9,3.95,3.32,8.78,232027.93,21.89,76.66,0,19.15,44.21,55.79,26.55
(주)신세계인터내셔날,031430,2021/12,2011/07/14,,1,201.76,83.67,13.28,18.81,67.47,1761.45,12.92,105,37.3,59.71,26.39,9.34,-0.64,8.71,-8.86,-7.07,-4.71,7.06,2.06,58.52,4.24,8.41,5.31,9.3,7864,185515.62,-0.15,1.25,2.19,1.96,5.82,13.18,37.96,9.61,62.72,27.69,0.01,0,2.15,4.5,3.49,8.7,240676.35,22.85,86.53,0,18.17,43.84,56.16,23.33
(주)신세계인터내셔날,031430,2022/12,2011/07/14,,1,169.28,72.73,10.15,16.63,59.18,1995.92,17.92,94.49,40.64,62.82,23.55,8.01,7.71,13.31,59.38,-1.87,1.97,17.35,14.36,59.98,6.26,10.46,8.18,13.34,2507,200368.52,-0.68,1.31,2.13,2.15,5.81,12.88,44.82,8.14,62.87,28.33,0.01,0,2.17,5.1,3.35,7.93,273584.77,24.12,98.78,0,19.12,40.06,59.94,32.71
(주)신세계푸드,031440,2011/12,2010/04/29,,1,198.78,115.86,17.31,25.33,41.12,1028.17,33433.31,69.2,50.96,70.86,0,11.1,11.15,18.59,9.94,10.18,13.51,8.97,82.25,15.07,4.48,17.13,13.25,19.27,9128,203643.43,-0.18,2.96,4.3,6.09,17.05,13.87,26.19,13.94,21.41,26.31,0.03,0.21,3.76,7.46,5.74,8.66,100112.29,40.25,111.16,1296.36,14.34,48.86,51.14,31.26
(주)신세계푸드,031440,2012/12,2010/04/29,,1,236.01,133.2,13.22,28.01,30.12,1184.51,19323.75,66.87,48.61,76.85,0,3.28,6.23,15.21,-11.51,17.8,11.34,1.31,5.79,15.49,3.84,13.77,10.8,14.6,8077,210319.38,-0.14,2.81,3.8,5.6,13.25,13.07,33.22,10.99,27.54,27.93,0.02,0,3.86,6.74,5.65,9.85,94330.27,35.7,81.56,1380.42,13.08,49.46,50.54,29.36
(주)신세계푸드,031440,2013/12,2010/04/29,,1,227.16,160.82,50.58,27.43,30.88,1277.71,999999999,66.76,49,76.4,0,0.04,8.5,7.87,-30.3,-0.45,7.68,9.37,-26.67,13.12,2.68,8.66,7.01,9.15,5630,210393.41,-0.17,2.62,3.42,5.12,14.88,12.84,35.04,10.42,24.53,28.43,0.02,0,3.75,6.25,5.37,8.39,98078.88,34.21,86.77,1826.89,13.6,60.91,39.09,19.68
(주)신세계푸드,031440,2014/12,2010/04/29,,1,152.3,108.56,12.33,11.09,33.98,1474.37,999999999,90.72,32.29,74.64,0,-9.6,33.41,30.33,-78.23,50.83,77.11,-12.08,-13.54,13.08,0.64,2.88,1.26,1.67,1221,188201.77,-0.23,1.95,2.59,3.22,17.05,11.15,25.61,14.25,21.41,32.74,0.03,0.39,3.21,4.52,4.94,6.96,90755.19,23.73,54.64,889.07,13.92,76.55,23.45,4.63
(주)신세계푸드,031440,2015/12,2010/04/29,,1,162.54,107.48,3.82,10.41,69.33,1486.97,9.21,123.53,27.05,59.06,20.51,38.21,27.46,0.85,76.82,33.25,37.33,6.77,25.93,10.86,0.82,2.36,1.71,2.59,1919,232749.46,0.02,2.07,3.14,2.93,22.5,14.37,34.32,10.64,16.23,25.4,0.03,0.39,4.32,4.45,7.06,10.29,171841.29,35.25,74.72,599.11,19.07,79.1,20.9,4.32
(주)신세계푸드,031440,2016/12,2010/04/29,,1,133.3,70.47,0.74,7.82,81.85,1545.94,9.98,124.94,31.29,54.99,22.55,15.31,11.65,3.97,111.24,5.47,5.15,29.19,79.75,12.24,1.51,4.47,3.04,5.35,4054,268387.76,0.17,2.01,3.54,2.85,16.64,14.36,34.07,10.71,21.94,25.42,0.03,0,4.07,4.37,6.88,11.73,218814.21,40.2,90.26,738.42,21.05,75.81,24.19,7.17
(주)신세계푸드,031440,2017/12,2010/04/29,,1,84.46,57.08,18.99,-6.81,85.15,1640.31,10.47,116.6,37.02,54.01,22.11,14.08,8.03,6.1,34.14,2.6,-0.98,27.8,-12.1,13.46,1.78,5.51,3.72,6.83,5438,306182.45,0.22,2.09,3.84,3.19,15.72,13.8,30.3,12.05,23.22,26.44,0.03,0,3.07,4.8,6.11,10,239779.85,40.78,97,825.74,20.22,73.84,26.16,8.78
(주)신세계푸드,031440,2018/12,2010/04/29,,1,112.82,60.89,1.18,3.76,93.9,1644.99,9.46,129.68,33.12,51.57,23.03,6.58,5.02,0.29,-65.32,19.86,11.53,-6.05,33.41,12.47,0.58,4.78,1.21,2.3,1886,326324.38,0.17,2.1,3.97,3.23,15.34,13.26,28.35,12.87,23.79,27.52,0.03,3.93,2.93,4.59,5.99,9.81,243682.24,39.46,98.95,896.46,19.28,80.36,19.64,3
(주)신세계푸드,031440,2019/12,2010/04/29,,1,104.89,58.82,5.9,1.72,129.01,1632.54,4,144.34,36.97,43.67,35.87,3.34,17.22,-0.76,-53.29,-1.11,10.46,30.85,24.85,12.63,0.26,3.55,0.51,1.07,881,337219.22,0.41,1.95,4.12,3,12.34,12.54,27.51,13.27,29.58,29.1,0.02,0,2.87,4.37,5.53,10.03,237322.54,32.78,82.61,554.92,18.17,75.15,24.85,1.44
(주)신세계푸드,031440,2020/12,2010/04/29,,1,95.45,61.94,4.43,-1.25,208.57,1472.66,0.97,227.59,26.25,32.41,51.56,-6.1,21.55,-9.79,0,-8.4,42.23,-13.71,-31.03,12.63,-1.83,1.5,-2.8,-7.46,-5789,316639.52,0.59,1.53,4.08,2.22,12.35,11.13,26.95,13.54,29.56,32.81,0.02,0,2.46,4.31,4.92,8.18,205600.16,23.37,76.21,437.43,16.77,82.01,17.99,-10.9
(주)신세계푸드,031440,2021/12,2010/04/29,,1,151.42,101.25,23.1,10.15,206.08,1470.8,1.76,214.62,29.88,32.67,48.82,7.87,-0.94,-0.13,0,-7.16,-5.81,12.78,6.45,14.8,0.19,4.16,0.29,0.88,646,341565.18,0.93,1.51,4.64,2.1,15.81,11.78,27.59,13.23,23.09,30.99,0.02,0,2.92,5.05,5.38,8.16,245132.07,28.12,97.69,537.33,18.53,72.27,27.73,1.02
(주)신세계푸드,031440,2022/12,2010/04/29,,1,103.75,68.58,22.27,1.31,207.75,1505.58,1.91,196.11,36.28,32.49,49.71,6.17,2.92,2.36,0,2.2,-6.47,24.96,27.85,14.57,-0.42,3,-0.67,-2.06,-1535,362647.1,0.51,1.59,4.87,2.37,14.28,11.84,26.7,13.67,25.55,30.84,0.02,0,2.62,5.5,4.79,7.22,231143.69,25.76,100.54,581.75,16.46,77.82,22.18,-2.57
(주)신영와코루,005800,2011/09,1976/12/18,,1,521.08,344.6,116.64,28.17,12.39,5480.2,99.5,73.21,34.86,88.98,0,0.13,4.29,5.05,1.91,-55.41,-2.14,18.88,25.29,58.82,8.29,7.53,5.85,6.6,17651,212799.86,-1.07,0.71,0.8,1.05,6.51,14.52,34.7,10.52,56.07,25.13,0.01,0,1.79,1.85,2.15,3.22,56692.92,20.46,89.03,127348.31,29.6,63.07,36.93,28.02
(주)신영와코루,005800,2012/09,1976/12/18,,1,569.03,369.47,165.85,31.86,13.27,5724.54,58.41,69.49,38.65,88.28,0.48,4.01,5.28,4.46,-9.81,-1.93,-0.84,16.72,20.87,57.8,7.19,6.36,5.04,5.68,15920,221332.16,-1.24,0.7,0.79,1.11,5.51,15.74,37.28,9.79,66.22,23.18,0.01,0,1.61,3.16,1.9,2.91,56036.33,19.2,90.58,195309.78,28.13,67.07,32.93,25.57
(주)신영와코루,005800,2013/09,1976/12/18,,1,646.9,423.17,111.08,34.19,12.85,5888.1,56.2,67.21,40.44,88.62,0.43,-2.49,2.47,2.86,-21.49,-2.07,-0.52,7.22,5.73,56.46,5.79,4.27,3.81,4.31,12498,215831.24,-1.05,0.66,0.74,1.09,4.77,14.44,37.88,9.63,76.45,25.27,0.01,0,1.43,3.14,1.66,2.55,49990.16,16.72,83.33,82627,25.74,72.2,27.8,22.5
(주)신영와코루,005800,2014/09,1976/12/18,,1,697.35,427.76,49.82,34.55,11.54,5972.59,57.98,66.55,40.33,89.65,0.08,-4.96,0.26,1.43,-45.56,-0.52,0.45,-0.02,11.76,55.43,3.32,2.17,2.05,2.29,6804,205116.71,-1.18,0.62,0.69,1.03,4.17,14.11,40.16,9.09,87.55,25.87,0.01,0,1.33,3.03,1.53,2.41,41901.98,13.98,69.45,114186.77,22.7,81.76,18.24,14.61
(주)신영와코루,005800,2015/12,1976/12/18,,1,678.26,472,64.44,38.54,11.45,6201.94,119.51,61.08,45.2,89.72,0.08,0,0,0,0,0,0,0,0,57.3,5.88,2.65,3.35,3.74,11582,196931.15,-0.79,0.57,0.64,1.04,4.15,16.15,39.56,9.23,88.05,22.6,0.01,0,1.1,3.28,1.26,1.81,47773.86,15.36,88.32,4055.92,26.95,68.46,31.54,21.82
(주)신영와코루,005800,2016/12,1976/12/18,,1,738.16,510.09,117.77,40.72,10.71,6587.91,113.57,58.57,47.1,90.32,0.09,0.24,5.52,6.22,72.09,-3.81,1.86,9.95,11.71,57.62,10.1,1.92,5.61,6.23,19931,197412.76,-1.17,0.56,0.62,1.03,3.93,16.14,36.12,10.1,92.98,22.61,0.01,0,1.05,3.35,1.2,1.74,54982.81,16.75,105.68,7702.52,30.95,56.79,43.21,32.63
(주)신영와코루,005800,2017/12,1976/12/18,,1,904.83,604.63,196.46,40.18,8.19,6681.97,218.69,59.31,45.18,92.43,0.13,1.68,-0.88,1.43,-52.86,-2.61,2.71,-4.92,2.09,57.86,4.68,2.65,2.59,2.83,9395,200731.88,-1.22,0.55,0.61,1.03,3.74,15.86,37.41,9.76,97.51,23.01,0.01,0,1.07,3.52,1.2,1.76,41895.66,12.88,82.69,8458.28,23.19,75.18,24.82,20.18
(주)신영와코루,005800,2018/12,1976/12/18,,1,938.86,622.75,217.01,39.85,8.18,6772.72,33.1,59.93,44.6,92.44,0.07,-6,1.35,1.36,-61.78,1.07,2.41,0.06,1.54,59.22,1.9,1.04,0.99,1.07,3591,188687.26,-1.37,0.52,0.56,0.94,3.46,15.08,41.65,8.76,105.61,24.21,0.01,0,1.04,3.33,1.16,1.74,34659.76,10.51,68.64,11255.4,20.41,88.87,11.13,9.33
(주)신영와코루,005800,2019/12,1976/12/18,,1,546.48,344.59,104.52,35.82,10.36,6855.72,5.61,61.97,43.84,90.61,0.36,4.27,3.26,1.23,1.99,-22.99,4.68,1.51,11.38,59.31,1.86,0.79,0.98,1.08,3662,196745.72,-1.34,0.53,0.58,0.95,3.38,14.9,37.81,9.65,107.87,24.5,0.01,0,1.04,3.91,1.2,1.85,30105.53,8.84,76.33,6099.21,17,87.65,12.35,10.95
(주)신영와코루,005800,2020/12,1976/12/18,,1,389.72,271.01,140.98,36.12,17.47,6918.3,1.37,60.39,48.59,85.13,5.86,1.5,9.41,1.71,-29.09,-1.26,0.35,20.97,2.57,57.72,1.68,0.77,0.85,0.97,3316,197377.55,-1.08,0.51,0.58,0.95,3.32,14.7,32.75,11.14,109.83,24.83,0.01,0,0.91,4.58,1.09,1.63,30411.83,8.32,78.83,14445.23,17.12,73.27,26.73,9.81
(주)신영와코루,005800,2021/12,1976/12/18,,1,332.96,215.3,31.01,29.61,18.01,7017.55,6.49,68.06,42.33,84.74,6.32,6.4,1.9,1.43,143.67,-25.67,14.32,-11.24,2.97,60.1,3.85,1.63,1.97,2.32,8080,210003.56,-1.01,0.51,0.6,0.94,3.44,17.33,43.68,8.36,106.09,21.06,0.01,0,0.88,5.62,1.13,1.68,35717.64,9.58,124.74,35312.96,18.9,60.41,39.59,20.36
(주)신영와코루,005800,2022/12,1976/12/18,,1,320.37,198.44,13.02,29.27,17.69,7282.79,11.01,67.61,42.55,84.97,6.3,6.53,3.5,3.78,59.41,68.29,3.1,4.05,12.07,60.59,5.76,2.88,3.06,3.6,1288,223708.64,-1.41,0.53,0.63,0.92,3.41,18.07,45.38,8.04,107.14,20.19,0.01,0,0.96,5.23,1.25,1.98,38354.58,9.94,79.49,26619.6,19.05,58.8,41.2,30.23
(주)신원,009270,2011/12,1988/08/24,,1,145.79,70.15,7.81,17.17,100.04,626.05,0.66,90.66,54.68,49.99,28.48,4.47,13.85,-1.54,-14.91,27.68,4.69,22.74,23.29,31.47,1.24,1.59,1.75,3.26,111,8311.25,0.27,1.41,2.63,3,5.17,9.33,11.94,30.57,70.64,39.12,0.01,0.39,1.59,52.07,2.68,5.55,40246.16,10.14,354.59,1471.07,7.64,85.42,14.58,16.18
(주)신원,009270,2012/12,1988/08/24,,1,144.92,78.14,7.5,17.35,126.53,600.89,0.11,99.7,55.99,44.14,37.51,6.25,8.69,-4.02,0,14.42,5.56,11.29,-1.15,29.49,-1.1,0.9,-1.49,-3.17,-110,8830.83,0.63,1.35,2.88,3.03,5,9.17,13.16,27.73,73,39.79,0.01,0.99,1.45,46.01,2.44,4.77,34923.44,8.09,268.91,1233.31,6.24,92.6,7.4,-17.65
(주)신원,009270,2013/12,1988/08/24,,1,135.81,66.35,3.43,14.83,137.32,583.94,0.57,103.85,56.24,42.14,38.65,1.7,1.81,-2.82,0,-5.84,1.22,2.27,13.51,28.33,-0.7,1.52,-0.91,-2.12,-71,8980.94,0.76,1.31,3.03,2.98,4.79,7.94,13.92,26.22,76.19,45.98,0.01,0,1.36,45.16,2.33,4.54,37460.48,8.53,306.34,1497.39,6.58,88.26,11.74,-10.63
(주)신원,009270,2014/12,1988/08/24,,1,119.82,55.49,4.07,9.73,137.94,584.18,1.83,98.04,58.8,42.03,36.43,4.4,0.3,0.04,0,-13.74,-5.55,4.86,10.08,28.39,0.18,3.71,0.25,0.59,19,9376.47,0.82,1.35,3.21,3.18,4.48,8.51,12.77,28.58,81.5,42.88,0.01,4.53,1.31,52.2,2.35,4.94,46475.98,10.55,440.62,2209.91,7.82,72.31,27.69,2.34
(주)신원,009270,2015/12,1988/08/24,,1,144.09,61.01,6.53,17.29,130.78,602.03,1.88,100.4,56.5,43.33,32.05,5.86,-0.05,3.06,202.22,5,5.53,-3.96,3.13,29.22,0.52,3.77,0.75,1.75,59,9925.77,0.8,1.43,3.35,3.37,4.45,9.97,12.21,29.9,81.95,36.61,0.01,0.45,1.4,58.2,2.48,5.59,54268.87,12.32,490.02,3183.99,8.62,68.12,31.88,6.07
(주)신원,009270,2016/12,1988/08/24,,1,147.67,63.95,5.43,20.39,133.67,581.66,2.05,86.08,63.16,42.8,33.46,0.32,-2.17,-3.38,0,-21.7,-17.16,9.36,7.53,29.28,-0.78,3.64,-1.14,-2.64,-88,9957.55,0.76,1.45,3.36,3.6,4.24,10.28,12.46,29.3,86.07,35.49,0.01,0.48,1.44,63.93,2.42,5.66,43087.91,10,496.86,814208.5,6.83,86.97,13.03,-11.49
(주)신원,009270,2017/12,1988/08/24,,1,146.87,61.73,4.96,19.62,146.69,545.98,0.16,95.05,61.47,40.54,36.25,0.54,-0.9,-6.13,0,0.65,3.64,-3.56,-1.38,27.78,-1.32,0.6,-1.96,-4.7,-150,10011.72,0.98,1.48,3.55,3.93,4.14,10.3,13.62,26.8,88.1,35.44,0.01,1.21,1.41,72.95,2.37,5.56,40440.75,9.47,463.33,1093288.73,6.37,98.47,1.53,-20.76
(주)신원,009270,2018/12,1988/08/24,,1,129.49,52.5,6.55,14.57,121.63,491.1,1.39,79.84,63.98,45.12,32.73,-2.7,-2.06,9.01,0,-37.52,-8.43,1.94,4.56,26.65,-0.94,2.37,-1.38,-3.22,-86,8037.56,0.77,1.46,3.41,3.92,3.97,10.12,13.73,26.58,91.97,36.08,0.01,2.84,1.35,87.08,2.33,5.65,38623.65,9.24,708.22,1834852.75,6.25,99.46,0.54,-15.08
(주)신원,009270,2019/12,1988/08/24,,1,174.1,68.46,8.05,25.69,104.15,482.67,2.16,80.94,60.35,48.98,31.47,8.66,0.32,8.91,0,324.72,10.41,-5.37,-3.43,24.5,0.08,3.1,0.13,0.28,7,8296.55,0.55,1.6,3.41,4.23,4.29,12.65,16.24,22.47,85.04,28.85,0.01,1.42,1.54,46.9,2.58,6.45,56585.45,13.49,244.3,11051845.17,8.43,72.84,27.16,0.98
(주)신원,009270,2020/12,1988/08/24,,1,176.5,67.88,9.29,26.26,124.49,437.96,0.61,88.51,60.57,44.55,33.62,2.86,-0.23,-9.26,0,-30.03,-0.78,0.14,1.57,19.78,-1.89,1.13,-3.12,-6.67,-176,8107.73,0.56,1.65,3.52,4.17,4.46,13.35,15.96,22.87,81.86,27.35,0.01,0.54,1.73,35.06,2.72,7.01,39405.53,9.42,243.13,122502.98,5.71,102.6,-2.6,-33.16
(주)신원,009270,2021/12,1988/08/24,,1,160.88,62.07,3.15,24.08,140.17,446.21,5.05,87.33,63.64,41.64,32.11,26.07,22.48,14.48,0,15.24,12.95,28.68,28.42,21.52,1.49,6.36,2.79,6.51,177,10221.5,0.5,1.87,4.35,4.95,4.88,11.69,14.18,25.74,74.74,31.22,0.01,0.42,1.88,49.89,3,7.79,79804.88,15.57,427.26,210046,9.17,59.94,40.06,16.3
(주)신원,009270,2022/12,1988/08/24,,1,134.63,57.23,6.61,14.62,135.29,443.96,5.41,101.61,56.82,42.5,35.81,12.94,4.63,6.8,40.31,76.12,24.26,-6.59,-12.57,23.09,1.86,7.46,3.48,8.27,225,9571.69,0.49,1.87,4.45,4.7,5.23,11.36,15.62,23.36,69.73,32.13,0.01,1.03,1.85,38.11,3.12,7.7,95664.41,17.84,290.81,140194.34,9.73,56.87,43.13,19.07
(주)신일건업,014350,2011/12,1989/11/11,2015/04/15,4,126.39,89.22,4.31,15.12,192.19,587.86,1.35,80.55,72.43,34.22,36.41,-10.78,-2.87,-3.47,0,-0.96,-7.15,-1.13,-16.63,14.98,-2.31,4.88,-1.23,-3.57,-1148,46156.53,5.42,0.53,1.54,1.88,2.29,4.25,3.48,104.99,159.11,85.95,0.01,0.33,0.42,8.86,0.74,1.09,11639.67,2.26,37.41,0,4.2,19.42,80.58,-55.05
(주)신일건업,014350,2012/12,1989/11/11,2015/04/15,4,130.87,77.24,3.81,17,0,0,-3.61,0,72.09,0,29.44,-68.57,-58.92,0,0,-0.6,-58.41,-59.11,-43.03,-9.79,-207.47,-13.1,-49.68,0,-32366,14506.07,4.22,0.24,0,0.87,1.01,1.39,1.36,267.54,361.31,262.77,0,0.97,0.19,2.81,0.33,0.49,-158088.15,-74.68,-511.12,0,-181.63,0,0,0
(주)신일건업,014350,2013/12,1989/11/11,2015/04/15,4,146.76,69.19,12.22,21.88,1498.76,162.82,-3.62,500.75,68.68,6.25,5.8,-43.54,-9.34,0,0,-0.85,1.74,-13.63,11.4,-38.92,-6.09,-15.06,-1.48,0,-2363,17349.6,7.47,0.24,0,0.82,0.74,1.27,1.76,206.85,491.01,287.48,0,4.03,0.2,1.6,0.35,0.65,9340.24,4.87,30.46,0,19.01,41.17,58.83,-32.03
(주)신일건업,014350,2014/12,1989/11/11,2015/04/15,4,123.43,51.82,4.06,13.35,0,0,-1.71,0,70.33,0,7.77,-25.55,-17.68,0,0,-40.73,-22.01,-15.71,-7.48,-11.05,-245.05,-6.52,-51.25,0,-60803,24811.94,4.49,0.21,0,0.68,0.55,1.26,3.72,98.17,669.07,288.91,0,0,0.17,1.5,0.3,0.67,-79789.3,-50.5,-438.94,0,-218.08,0,0,0
(주)신풍,002870,2011/12,1976/06/30,,1,173.06,147.36,8.04,22.06,62.18,614.85,-4.99,77.44,52.25,61.66,23.31,1.58,0.73,-8.27,0,7.61,-31.86,78.94,21.86,4,-6.21,-2.65,-4.2,-6.49,-2394,33616.89,-0.73,0.68,1.05,1.14,9.54,7.67,8.43,43.32,38.24,47.58,0.02,0.11,0.98,1.5,1.66,2,10122.19,5.81,12.6,17.7,8.61,128.16,-28.16,-72.05
(주)신풍,002870,2012/12,1976/06/30,,1,128.4,112.53,38.26,12.19,97.75,528.55,-7.58,88.76,55.12,50.57,23.4,1.75,4.82,-14.04,0,-4.66,-1.48,10.57,-8,1.8,-11.63,-5.87,-7.79,-13.91,-4564,34204.04,-0.4,0.67,1.2,1.45,9.21,8.09,9.06,40.28,39.64,45.1,0.02,0.12,0.74,1.5,1.25,1.44,7258.06,3.97,9.46,13.78,6.07,192.66,-92.66,-191.53
(주)신풍,002870,2013/12,1976/06/30,,1,92.66,79.49,5.77,-3.89,140.17,465.81,-4.42,122.32,49.07,41.64,5.59,19.64,7.04,-11.87,0,-3.99,21.46,-4.71,9.64,12.71,-5.94,-0.79,-4.49,-9.78,-2790,40921.67,-0.46,0.76,1.65,1.58,10.97,9.06,13.74,26.57,33.28,40.29,0.02,0.16,0.76,1.88,1.45,1.68,13998.26,7.16,19.31,28.78,9.79,113.19,-13.19,-60.71
(주)신풍,002870,2014/12,1976/06/30,,1,68.98,50.02,2.78,-18.26,193.56,335.98,-56.28,174.33,40.61,34.06,5.98,-26.48,-11.84,-27.87,0,0.02,2.79,-27.03,41.1,-1.54,-17.92,-9.42,-10.24,-26.89,-6533,30084.31,-1.03,0.57,1.5,1.04,6.39,6.63,10.11,36.1,57.08,55.07,0.01,0.34,0.57,1.41,1.27,1.58,5812.75,3.37,7.89,11.68,5.53,308.27,-208.27,-324.2
(주)신풍,002870,2015/12,1976/06/30,,1,56.23,42.23,1.44,-28.11,251.24,236.41,-48.12,224.41,36.11,28.47,5.81,2.81,-15.81,-29.63,0,-20.7,-9.42,-25.15,-32.23,-1.71,-13.24,-11.61,-9.02,-28.61,-5166,30929.06,-0.28,0.68,2.16,1.11,6.7,7.23,12,30.41,54.51,50.5,0.01,0.52,0.68,1.62,1.77,2.4,11854.91,8.17,20.24,27.03,10.96,147.45,-47.45,-120.74
