회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,유동비율,당좌비율,현금비율,순운전자본비율,부채비율,자기자본배율,이자보상배율(이자비용),비유동비율,유동자산구성비율,자기자본구성비율,차입금의존도,매출액증가율,총자본증가율,자기자본증가율,순이익증가율,유형자산증가율,비유동자산증가율,유동자산증가율,재고자산증가율,매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,1주당순이익,1주당매출액,금융비용 대 총비용비율,총자본회전률,자기자본회전률,비유동자산회전률,재고자산회전률,매출채권회전률,매입채무회전률,매입채무회전기간,재고자산회전기간,매출채권회전기간,1회전기간,운전자본회전률,순운전자본회전률,유형자산회전율,유동자산회전률,당좌자산회전률,부가가치,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,폐지사유
(주)다이나믹디자인,145210,2018/12,2015/03/19,,1,53.91,44.73,4.49,-34.77,512.12,184.87,-4.73,363.25,40.66,16.34,54.73,-26.94,-29.03,-59.65,0.0,-28.86,-35.75,-16.24,-31.02,5.25,-36.39,-12.95,-21.21,-93.07,-1523.0,4136.52,3.34,0.58,2.51,0.93,8.28,3.55,7.51,48.57,44.07,102.73,0.01,0.23,0.54,1.16,1.57,1.94,15854.28,9.21,18.31,51.81,13.12,270.1,-170.1,-277.33,
(주)다이나믹디자인,145210,2019/12,2015/03/19,,1,45.16,36.43,2.87,-38.09,637.22,143.74,-2.21,505.99,31.37,13.56,60.38,-17.72,-7.9,-22.25,0.0,-12.32,6.52,-28.95,-19.3,9.72,-5.58,-6.13,-3.35,-22.79,-189.0,3380.85,3.57,0.6,4.01,0.94,9.24,4.31,8.33,43.8,39.51,84.6,0.01,0.19,0.55,1.22,1.66,2.03,48648.83,30.7,66.69,183.62,48.94,83.35,16.65,-11.39,
(주)다이나믹디자인,145210,2020/12,2015/03/19,,1,216.58,193.32,103.03,26.21,135.44,84.47,-2.59,120.78,48.7,42.47,39.21,-22.76,-4.61,202.94,0.0,-28.74,-28.71,48.1,-17.72,9.46,-50.07,-6.01,-24.83,-90.21,-390.0,1025.58,2.71,0.5,1.79,0.82,8.77,3.48,8.6,42.47,41.64,104.77,0.01,0.27,0.57,1.18,1.25,1.45,10608.27,7.02,20.64,61.99,13.82,297.16,-197.16,-362.38,
(주)다이나믹디자인,145210,2021/12,2015/03/19,,1,132.46,120.35,71.57,15.81,177.65,52.6,-4.36,98.54,64.51,36.02,32.73,-31.03,-23.23,-34.97,0.0,-44.53,-46.89,1.69,-13.45,-4.12,-48.65,-13.46,-19.28,-48.72,-164.0,335.99,3.78,0.4,1.0,0.89,7.18,2.79,8.47,43.08,50.84,131.02,0.01,0.67,0.44,1.26,0.71,0.79,8679.37,7.48,29.71,661.87,16.39,276.31,-176.31,-296.82,
(주)다이나믹디자인,145210,2022/12,2015/03/19,,1,123.73,104.14,30.82,10.11,100.33,698.67,-1.24,94.72,52.72,49.92,25.6,9.9,-15.68,16.98,0.0,21.9,12.33,-31.09,19.35,6.66,-111.15,-5.2,-60.49,-143.17,-9676.0,1134.75,2.81,0.54,1.28,1.33,7.75,3.21,8.99,40.61,47.07,113.77,0.01,0.51,0.52,1.75,0.92,1.04,-32562.64,-33.28,-90.24,-767.67,-55.95,0.0,0.0,0.0,
(주)다함이텍,9280,2011/12,1988/09/27,2013/04/16,4,1587.26,1561.0,373.56,63.03,5.3,1516.16,5.43,34.47,67.27,94.96,3.12,-7.31,-4.17,4.49,78.43,3.96,119.86,-24.82,-7.87,17.78,129.79,5.34,4.03,4.5,3506.0,2550.21,-127.03,0.03,0.03,0.13,2.73,4.88,18.77,19.44,133.52,74.79,0.01,0.0,0.04,2.19,0.04,0.04,3069.77,0.96,64.91,192.5,30.2,48.8,51.2,429.83,매출액 미달(50억원 미만) 2년 계속
(주)다함이텍,9280,2012/12,1988/09/27,2013/04/16,4,49.25,47.28,34.0,-19.01,95.84,1480.05,-0.16,159.72,18.44,51.06,35.16,23.17,77.82,-2.38,0.0,8711.86,343.04,-51.24,17.99,12.15,-108.57,1.26,-3.05,-2.65,-2086.0,3141.21,27.85,0.03,0.04,0.04,3.22,4.78,40.4,9.04,113.31,76.35,0.01,0.0,0.05,0.06,0.08,0.08,669.88,0.12,15.09,30.66,5.35,273.54,-173.54,-2029.57,매출액 미달(50억원 미만) 2년 계속
(주)대교,19680,2011/12,2004/02/03,,1,192.34,173.69,28.68,18.7,33.35,1224.88,52.86,81.4,38.96,74.99,2.5,3.16,-5.67,-6.22,-3.72,15.96,-12.06,6.47,18.65,17.78,5.41,8.03,5.7,8.0,561.0,8958.32,-0.14,1.05,1.4,1.67,31.22,22.51,84.18,4.34,11.69,16.22,0.04,0.0,1.91,6.68,2.88,3.17,324768.67,37.83,220.58,67801.39,34.82,54.96,45.04,15.53,
(주)대교,19680,2012/12,2004/02/03,,1,183.13,168.48,23.4,16.85,30.9,1182.38,36.69,82.32,37.12,76.39,2.97,-6.79,-5.17,-3.47,-56.47,-1.43,-2.3,-9.66,-25.5,17.35,2.39,4.02,2.48,3.66,244.0,8350.09,-0.13,1.04,1.37,1.68,30.73,20.18,80.17,4.55,11.88,18.09,0.04,0.0,1.78,5.84,2.73,3.0,295807.42,36.33,226.12,63342.06,34.02,58.68,41.32,7.02,
(주)대교,19680,2013/12,2004/02/03,,1,167.3,153.85,60.92,13.75,30.28,1226.3,30.71,85.74,34.18,76.76,3.4,-3.44,3.46,3.71,53.94,-4.26,8.29,-4.72,-4.19,17.98,3.84,4.74,3.89,5.63,381.0,8062.84,-0.79,1.01,1.32,1.57,35.49,22.08,84.37,4.33,10.28,16.53,0.04,0.0,1.81,5.8,2.85,3.09,279786.8,33.22,201.73,63587.91,33.32,54.92,45.08,11.52,
(주)대교,19680,2014/12,2004/02/03,,1,178.59,165.04,58.57,17.12,31.42,1207.98,17.32,80.3,38.9,76.09,4.23,-3.46,-0.01,-1.49,14.51,8.3,-7.18,13.79,7.36,18.62,4.72,4.45,4.54,6.38,444.0,7784.1,-0.62,0.96,1.26,1.52,33.77,23.73,77.98,4.68,10.81,15.38,0.05,0.0,1.67,5.5,2.63,2.86,277906.69,33.0,184.5,69131.02,34.29,55.08,44.92,13.75,
(주)대교,19680,2015/12,2004/02/03,,1,225.52,210.06,69.43,22.3,27.43,1220.22,25.48,76.39,40.06,78.47,3.45,0.33,-2.56,1.01,10.82,4.83,-4.4,0.34,-9.34,20.22,5.66,6.03,5.54,7.09,492.0,7809.56,-0.68,0.98,1.27,1.62,34.32,29.99,76.21,4.79,10.63,12.17,0.06,0.0,1.65,5.18,2.48,2.67,280921.72,34.23,179.55,66255.12,34.54,53.76,46.24,16.4,
(주)대교,19680,2016/12,2004/02/03,,1,215.73,203.22,60.19,21.95,27.96,1257.74,31.09,75.6,40.92,78.15,3.33,0.92,3.35,3.07,-5.0,18.82,1.86,5.59,-10.73,20.23,5.09,5.93,5.01,6.6,472.0,7881.67,-0.66,0.98,1.26,1.65,38.49,37.31,81.15,4.5,9.48,9.78,0.07,0.0,1.67,4.67,2.43,2.59,273793.39,32.28,166.25,73600.37,33.36,56.08,43.92,15.26,
(주)대교,19680,2017/12,2004/02/03,,1,212.38,201.78,39.71,19.89,26.61,1287.99,31.54,79.01,37.59,78.98,3.28,-1.04,1.06,2.41,-1.92,-0.06,6.75,-7.17,-20.08,19.81,5.12,6.15,4.88,6.3,466.0,7799.91,-0.7,0.95,1.21,1.57,44.88,37.37,86.11,4.24,8.13,9.77,0.07,0.0,1.65,4.26,2.43,2.57,274580.91,32.04,144.54,59952.16,33.81,56.15,43.85,15.16,
(주)대교,19680,2018/12,2004/02/03,,1,187.42,177.69,38.45,16.02,34.61,1176.73,13.18,88.38,34.35,74.29,3.6,-6.04,-3.12,-8.64,-54.84,0.11,1.92,-11.49,-7.91,17.88,2.52,3.87,2.28,2.94,205.0,7328.76,-0.67,0.9,1.18,1.41,49.42,40.86,98.71,3.7,7.39,8.93,0.08,0.0,1.67,4.0,2.51,2.65,251244.05,30.26,132.91,71376.15,32.92,62.53,37.47,7.65,
(주)대교,19680,2019/12,2004/02/03,,1,152.52,144.99,35.82,10.21,50.01,1169.66,5.67,105.55,29.64,66.66,13.67,-0.16,10.78,-0.6,-10.47,-3.09,18.73,-4.41,-9.16,18.39,2.25,4.27,1.96,2.76,190.0,7317.2,-0.36,0.87,1.24,1.28,53.93,46.12,144.37,2.53,6.77,7.91,0.08,0.0,1.71,4.05,2.73,2.88,257972.81,28.04,140.22,122844.2,33.86,64.3,35.7,6.65,
(주)대교,19680,2020/12,2004/02/03,,1,123.76,114.97,25.52,5.0,51.22,1066.64,-6.84,111.82,26.06,66.13,11.53,-17.71,-8.12,-8.81,0.0,-22.52,-3.45,-19.22,16.23,13.44,-2.9,-2.47,-2.06,-3.02,-274.0,6021.38,-0.31,0.71,1.07,0.99,43.12,40.7,153.88,2.37,8.46,8.97,0.07,0.0,1.48,3.82,2.54,2.7,191075.2,22.61,133.47,248149.62,30.47,83.72,16.28,-9.52,
(주)대교,19680,2021/12,2004/02/03,,1,122.55,112.61,27.9,5.09,57.55,972.27,-8.73,113.99,27.65,63.47,11.46,1.82,-3.74,-8.85,0.0,-3.7,-5.81,2.14,16.79,14.5,-6.65,-2.72,-5.12,-8.22,-650.0,6130.76,-0.36,0.77,1.19,1.05,37.67,41.5,128.51,2.84,9.69,8.8,0.06,0.0,1.58,4.54,2.87,3.1,177598.71,21.83,129.3,42386.33,27.82,90.04,9.96,-23.9,
(주)대교,19680,2022/12,2004/02/03,,1,71.37,58.7,16.82,-7.58,64.87,765.33,-13.87,133.73,18.89,60.65,14.73,7.0,-18.05,-21.28,0.0,-6.09,-8.13,-44.01,22.39,14.89,-19.94,-5.88,-18.4,-29.64,-1959.0,6559.85,-0.35,0.92,1.48,1.21,33.65,40.29,120.56,3.03,10.85,9.06,0.06,0.0,1.92,5.1,3.89,4.4,130388.42,19.56,100.86,8505.44,19.09,134.59,-34.59,-104.44,
(주)대구백화점,6370,2011/03,1988/10/10,,1,134.9,130.38,21.39,6.27,32.86,702.19,999999999.0,100.67,24.22,75.27,0.0,9.28,22.46,15.79,35.82,-2.85,20.52,28.98,-0.37,69.58,15.96,7.8,6.24,8.08,3170.0,16549.48,-3.0,0.39,0.51,0.51,43.64,31.81,49.68,7.35,8.36,11.47,0.08,0.04,0.92,0.61,1.65,1.71,60727.78,12.03,21.21,0.0,33.9,28.2,71.8,47.1,
(주)대구백화점,6370,2012/03,1988/10/10,,1,165.72,158.92,17.79,8.86,25.85,730.48,999999999.0,97.73,22.35,79.46,0.0,-2.94,-1.46,4.03,-38.4,4.8,0.99,-9.1,11.3,68.04,10.13,4.74,3.51,4.54,1953.0,16063.49,-2.99,0.35,0.45,0.45,40.17,25.7,52.83,6.91,9.09,14.2,0.06,0.08,0.89,0.59,1.49,1.55,48475.87,9.74,16.06,0.0,27.88,37.34,62.66,36.34,
(주)대구백화점,6370,2013/03,1988/10/10,,1,174.16,166.89,44.51,9.57,25.1,737.82,999999999.0,96.99,22.47,79.93,0.0,-6.83,0.4,1.01,-55.48,-0.13,0.24,0.96,2.85,66.09,4.84,1.78,1.57,1.97,869.0,14965.88,-1.26,0.32,0.41,0.42,35.03,21.57,52.95,6.89,10.42,16.92,0.05,0.27,0.91,0.54,1.45,1.51,39289.88,7.86,13.04,0.0,24.25,46.82,53.18,19.96,
(주)대구백화점,6370,2014/03,1988/10/10,,1,161.96,152.77,21.55,5.42,54.88,750.28,999999999.0,100.61,14.16,64.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.29,3.36,1.01,0.9,1.44,648.0,15802.11,-1.24,0.27,0.41,0.41,33.28,18.43,61.28,5.96,10.97,19.81,0.04,0.0,1.17,0.57,1.89,2.0,41084.28,6.42,13.7,0.0,24.02,50.72,49.28,13.99,
(주)대구백화점,6370,2015/03,1988/10/10,,1,117.4,110.89,3.13,2.35,67.11,674.36,2.42,107.01,15.86,59.84,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.68,2.16,0.59,0.55,0.76,341.0,14608.69,-1.16,0.25,0.42,0.4,28.87,22.56,67.47,5.41,12.64,16.18,0.04,0.0,0.86,0.53,1.6,1.69,36446.56,5.85,12.17,0.0,23.05,57.37,42.63,9.39,
(주)대구백화점,6370,2016/03,1988/10/10,,1,73.15,65.97,4.0,-3.75,66.24,679.35,0.98,119.39,10.2,60.15,6.82,0.09,0.47,0.74,97.09,26.7,12.69,-35.38,14.38,64.0,4.02,0.23,1.02,1.49,713.0,14621.55,-0.07,0.25,0.42,0.37,26.96,21.0,65.88,5.54,13.54,17.38,0.04,0.0,0.95,0.47,1.95,2.1,43867.67,7.01,12.8,0.0,27.71,47.92,52.08,14.49,
(주)대구백화점,6370,2017/03,1988/10/10,,1,53.79,46.71,2.6,-5.8,85.8,661.48,-9.26,141.35,6.75,53.82,18.83,-13.27,9.27,-2.63,-249.71,19.0,15.76,-27.68,-3.0,63.79,-5.11,-1.18,-1.07,-2.26,-1067.0,12681.45,0.13,0.21,0.37,0.28,22.25,19.67,68.68,5.31,16.41,18.55,0.03,0.0,0.97,0.33,2.49,2.81,25836.57,3.78,7.61,0.0,18.82,80.07,19.93,-27.18,
(주)대구백화점,6370,2018/12,1988/10/10,,1,82.88,77.34,0.74,-3.97,125.96,552.36,-3.05,176.87,19.23,44.26,25.09,26.65,-2.74,-11.77,0.0,-8.92,-5.7,-2.95,17.33,68.27,-24.69,-2.49,-4.17,-9.36,-3904.0,11080.5,3.46,0.17,0.36,0.21,14.39,12.87,43.16,8.46,25.36,28.37,0.02,0.0,0.41,0.27,0.88,0.93,7833.73,1.12,1.83,0.0,6.53,200.88,-100.88,-378.13,
(주)대구백화점,6370,2019/12,1988/10/10,,1,56.58,54.24,0.34,-20.8,135.37,507.53,-2.12,171.55,27.11,42.49,25.28,-15.4,-3.81,-8.12,0.0,-1.68,-10.43,35.62,-15.93,0.0,-18.98,-1.94,-2.8,-6.93,-2601.0,9374.24,4.72,0.15,0.34,0.2,12.25,12.73,75.12,4.86,29.79,28.68,0.02,0.0,0.25,0.24,0.64,0.67,13566.22,2.01,3.23,0.0,13.37,89.67,10.33,-142.0,
(주)대구백화점,6370,2020/12,1988/10/10,,1,21.58,16.65,10.74,-25.08,93.89,484.66,-2.95,180.51,6.9,51.58,35.33,-10.22,-24.48,-4.5,0.0,-2.02,-3.54,-80.78,6.08,0.0,-19.54,-2.8,-3.01,-6.63,-2301.0,8415.9,4.29,0.15,0.33,0.19,11.69,13.05,77.68,4.7,31.23,27.97,0.02,0.0,0.26,0.22,0.84,0.9,10014.32,1.97,2.43,0.0,10.99,98.61,1.39,-177.78,
(주)대구백화점,6370,2021/12,1988/10/10,,1,90.87,85.7,9.23,-2.9,91.55,469.31,-2.87,136.26,28.86,52.21,39.2,-10.22,-4.34,-3.17,0.0,-28.72,-26.9,300.04,-0.39,0.0,-7.13,-3.4,-1.17,-2.26,-701.0,7555.41,4.8,0.16,0.32,0.2,10.21,13.82,80.24,4.55,35.74,26.42,0.02,0.0,0.33,0.23,0.93,1.03,4110.78,0.84,1.4,0.0,5.03,224.28,-124.28,-141.87,
(주)대구백화점,6370,2022/12,1988/10/10,,1,70.97,67.26,4.45,-11.69,103.24,427.53,-2.1,145.14,28.59,49.2,42.88,-7.21,-3.34,-8.9,0.0,-1.92,-2.97,-4.26,-12.04,0.0,-24.51,-3.16,-3.89,-7.66,-2235.0,7010.94,6.54,0.16,0.31,0.22,10.1,12.82,76.99,4.74,36.12,28.46,0.02,0.0,0.25,0.26,0.55,0.58,8152.74,1.73,2.83,0.0,10.74,104.56,-4.56,-228.16,
(주)대덕,8060,2011/12,1989/01/26,,1,165.88,130.24,6.56,15.44,33.69,1604.53,747.67,81.73,38.86,74.8,0.09,23.65,10.33,8.75,-12.81,24.49,15.06,3.64,-8.37,10.8,7.05,12.17,9.28,12.32,1112.0,13453.01,-0.61,1.32,1.75,2.2,14.36,6.69,12.04,30.31,25.41,54.58,0.02,0.11,2.1,2.94,3.28,4.26,160655.04,30.7,72.5,124.0,24.47,41.23,58.77,28.82,
(주)대덕,8060,2012/12,1989/01/26,,1,232.06,177.99,14.74,26.37,27.24,1772.35,701.38,68.28,46.34,78.59,0.04,14.42,5.13,10.46,4.9,-8.7,-7.73,25.36,35.95,12.06,6.47,11.29,9.05,11.79,1166.0,15392.82,-0.59,1.4,1.82,2.44,14.57,7.56,12.28,29.71,25.06,48.28,0.02,0.1,2.17,3.17,3.28,4.23,188988.96,34.35,90.07,153.23,25.16,39.63,60.37,25.7,
(주)대덕,8060,2013/12,1989/01/26,,1,302.55,237.74,20.67,32.62,23.74,1757.49,1447.51,63.45,48.72,80.82,0.04,-1.85,-3.57,-0.84,-82.71,-3.83,-7.85,1.38,-6.8,4.71,1.14,1.24,1.55,1.95,202.0,15107.41,-0.76,1.36,1.71,2.6,12.84,8.51,12.1,30.17,28.42,42.91,0.02,0.11,2.08,3.33,2.87,3.7,184264.23,34.73,99.39,175.89,25.0,61.63,38.37,4.56,
(주)대덕,8060,2014/12,1989/01/26,,1,219.01,155.06,24.28,22.15,24.96,1795.13,153319.46,74.03,40.76,80.02,0.0,-6.27,5.54,3.18,196.55,0.49,21.79,-11.61,21.62,7.66,4.37,5.54,5.67,7.01,725.0,14159.71,-0.77,1.3,1.6,2.34,11.64,9.69,12.69,28.77,31.35,37.65,0.02,0.12,2.1,3.53,2.91,3.87,173033.59,31.61,112.44,199.02,25.04,45.71,54.29,17.46,
(주)대덕,8060,2015/12,1989/01/26,,1,430.57,371.73,59.16,42.18,15.17,1869.77,999999999.0,51.9,54.93,86.83,0.0,-25.81,-4.0,4.16,1.29,-2.47,-26.98,29.39,-39.44,9.74,5.97,6.0,5.71,6.84,735.0,10504.83,-1.09,0.96,1.15,1.83,9.8,8.95,12.79,28.54,37.23,40.76,0.02,0.17,1.51,2.65,2.0,2.52,157505.96,29.98,101.24,205.24,30.73,43.95,56.05,19.43,
(주)대덕,8060,2016/12,1989/01/26,,1,308.36,251.2,28.39,32.39,19.46,1913.47,999999999.0,62.2,47.93,83.71,0.0,-4.24,6.15,2.34,-23.64,-10.18,22.64,-7.38,25.62,10.07,4.76,6.24,4.31,5.06,561.0,10059.53,-1.07,0.91,1.06,1.86,11.03,8.33,14.79,24.68,33.09,43.83,0.02,0.22,1.38,2.7,1.77,2.1,153335.18,27.49,108.69,239.54,31.24,48.11,51.89,15.24,
(주)대덕,8060,2017/12,1989/01/26,,1,369.11,310.94,33.46,37.26,16.74,2131.58,1308.77,57.07,51.11,85.66,1.03,4.34,8.86,11.4,52.39,7.92,2.21,16.08,-1.31,10.58,6.95,6.01,6.11,7.22,855.0,10495.62,-0.89,0.88,1.04,1.74,10.4,8.11,14.03,26.01,35.08,45.01,0.02,0.22,1.37,2.87,1.77,2.14,164611.48,27.11,97.47,241.76,32.14,50.5,49.5,21.63,
(주)대덕,8060,2018/12,1989/01/26,,1,377.83,304.94,24.83,34.34,15.55,2420.04,1479.16,61.58,46.7,86.54,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,44.71,3.44,23.28,26.9,6032.0,7281.23,-0.76,0.52,0.6,0.98,5.78,3.3,9.12,40.0,63.15,110.47,0.01,0.0,0.88,1.2,1.12,1.38,421133.47,37.04,94.35,267.1,71.13,23.64,76.36,62.86,
(주)대덕,8060,2019/12,1989/01/26,,1,355.67,288.23,33.5,31.25,15.6,2557.24,71.06,65.34,43.47,86.51,1.95,81.1,5.71,5.67,-75.61,-5.73,12.12,-1.6,-3.29,8.76,6.02,4.48,5.52,6.38,976.0,13186.35,-0.51,0.92,1.06,1.67,10.64,6.32,16.73,21.82,34.3,57.77,0.01,4.38,1.6,2.24,2.04,2.52,355607.44,29.59,78.57,214.58,33.16,55.76,44.24,18.15,
(주)대덕,8060,2020/12,1989/01/26,,1,250.3,189.58,26.75,22.34,21.73,3460.02,-274.36,76.45,37.2,82.15,1.69,-99.69,36.35,-41.59,128.08,82.06,51.49,16.67,49.28,0.0,4378.76,0.1,10.37,17.88,3409.0,41.35,-20.18,0.0,0.0,0.0,0.03,0.04,0.04,8466.66,13403.3,8696.55,0.0,38.33,0.0,0.01,0.01,0.01,91829.71,5.6,12.31,32.3,2730.92,4.07,95.93,160.34,
(주)대덕,8060,2021/12,1989/01/26,,1,297.87,221.78,61.82,27.99,25.57,3395.13,91.6,72.66,42.14,79.64,0.59,40693.19,5.2,-1.88,-101.58,0.01,-3.07,19.16,25.48,11.85,3.99,4.31,3.25,-0.39,-67.0,39077.23,-0.33,0.82,1.01,1.35,8.23,0.0,14.27,25.58,44.37,0.0,0.05,0.0,1.5,1.62,2.05,2.74,502497.91,29.15,64.69,170.82,36.63,53.41,46.59,10.89,
(주)대덕,8060,2022/12,1989/01/26,,1,251.38,191.27,67.71,25.43,28.24,3454.41,205.39,74.09,42.22,77.98,2.06,21.16,10.41,1.75,0.0,8.96,10.24,10.63,3.56,19.47,8.03,11.35,7.36,3.2,549.0,47344.4,-0.52,0.92,1.16,1.58,8.8,0.0,20.46,17.84,41.48,0.0,0.04,0.0,1.59,1.88,2.17,2.88,717123.92,37.68,88.52,215.53,43.15,50.35,49.65,18.6,
(주)대동,490,2011/12,1975/06/27,,1,113.77,47.18,3.78,5.73,141.92,968.17,2.44,127.41,47.33,41.34,29.75,19.14,5.79,2.11,347.86,0.88,4.01,7.85,17.6,21.74,1.02,2.74,1.14,2.6,285.0,26091.19,0.88,1.12,2.66,2.11,4.25,6.98,7.36,49.58,85.88,52.29,0.01,0.26,1.27,2.46,2.39,5.45,91439.52,16.09,36.51,147.27,14.77,62.54,37.46,6.88,
(주)대동,490,2012/12,1975/06/27,,1,100.15,32.67,1.96,0.07,140.64,949.04,0.1,132.36,45.0,41.56,31.26,-8.99,-2.44,-1.98,0.0,-0.32,1.88,-7.26,6.76,21.91,-0.24,0.24,-0.24,-0.64,-71.0,23746.42,1.07,1.0,2.42,1.86,3.46,7.03,7.36,49.58,105.44,51.9,0.01,0.32,1.12,2.23,2.17,5.84,95027.23,17.14,38.01,161.68,16.86,70.01,29.99,-1.44,
(주)대동,490,2013/12,1975/06/27,,1,104.67,44.64,4.11,2.16,155.75,929.99,1.04,131.91,48.42,39.1,28.13,9.07,4.22,-2.01,0.0,-2.4,-2.27,12.15,-4.54,21.96,-0.16,1.17,-0.17,-0.48,-52.0,25900.27,0.8,1.09,2.69,2.04,3.74,7.56,7.93,46.03,97.57,48.29,0.01,0.3,1.18,2.47,2.32,6.12,95008.27,16.44,38.85,175.94,15.46,70.91,29.09,-1.04,
(주)대동,490,2014/12,1975/06/27,,1,107.67,57.56,3.04,4.03,206.87,948.75,1.01,133.33,56.55,32.59,32.02,-1.84,22.36,2.02,0.0,2.24,3.07,42.89,15.96,18.67,0.83,1.19,0.78,2.21,237.0,25422.84,0.85,0.94,2.64,1.99,3.48,4.28,5.52,66.14,104.84,85.37,0.01,0.45,0.92,2.42,1.78,3.62,106087.72,15.01,43.29,198.84,17.59,68.98,31.02,4.72,
(주)대동,490,2015/12,1975/06/27,,1,117.77,44.95,3.44,8.39,195.25,959.96,0.81,131.01,55.63,33.87,34.94,-3.28,-2.65,1.18,-32.17,-1.72,-0.58,-4.24,27.24,22.51,0.61,0.92,0.51,1.47,161.0,24589.86,0.95,0.84,2.52,1.9,2.76,3.81,5.08,71.89,132.25,95.91,0.01,0.67,0.79,2.34,1.49,3.24,112528.03,16.35,47.56,230.82,19.29,69.07,30.93,3.15,
(주)대동,490,2016/12,1975/06/27,,1,107.95,45.84,2.07,4.1,210.12,884.89,-1.84,137.23,55.75,32.25,39.04,0.33,-3.06,-7.82,-637.35,-4.22,-3.33,-2.85,-9.6,20.71,-3.07,-1.79,-2.65,-8.19,-865.0,24671.65,1.01,0.86,2.61,1.95,2.6,4.58,6.47,56.44,140.52,79.63,0.01,1.4,0.82,2.42,1.55,3.85,88111.66,13.21,38.76,201.65,15.05,88.02,11.98,-20.4,
(주)대동,490,2017/12,1975/06/27,,1,104.36,53.55,2.12,2.5,233.77,899.1,2.22,133.65,59.96,29.96,38.91,4.22,9.5,1.61,0.0,0.77,-0.91,17.77,-0.34,20.65,1.62,2.61,1.41,4.54,464.0,25712.14,1.1,0.87,2.81,2.08,2.86,3.75,6.66,54.77,127.82,97.45,0.01,0.0,0.78,2.56,1.51,3.19,125691.29,17.2,55.74,319.51,20.6,65.96,34.04,7.84,
(주)대동,490,2018/12,1975/06/27,,1,103.95,53.09,3.43,2.2,255.27,893.14,0.5,149.38,57.95,28.15,44.96,7.32,5.76,-0.66,-87.21,13.15,11.06,2.22,2.72,19.1,0.22,0.92,0.19,0.58,59.0,27594.17,1.31,0.87,3.0,2.12,3.03,3.39,6.63,55.07,120.51,107.76,0.01,0.0,0.75,2.57,1.48,2.89,128100.52,16.58,52.85,348.43,19.56,74.23,25.77,1.14,
(주)대동,490,2019/12,1975/06/27,,1,98.49,52.72,3.96,-0.87,270.0,901.85,2.19,159.93,56.77,27.03,42.0,27.21,5.73,0.98,152.79,10.72,8.69,3.58,-1.61,23.38,0.36,3.29,0.38,1.46,150.0,35103.0,1.14,1.05,3.8,2.46,3.83,4.16,8.18,44.64,95.23,87.74,0.01,0.0,0.92,2.93,1.83,3.49,140036.73,17.14,49.71,262.83,16.81,72.8,27.2,2.14,
(주)대동,490,2020/12,1975/06/27,,1,93.83,45.28,7.97,-3.27,185.94,1330.09,3.03,143.86,49.69,34.97,34.23,7.54,14.9,47.48,556.54,40.95,33.74,0.56,11.97,19.93,2.34,3.92,2.39,7.71,985.0,37750.48,1.08,1.02,3.26,2.17,3.92,4.92,7.7,47.37,93.09,74.17,0.01,0.88,0.94,2.49,1.93,3.78,171737.54,18.29,43.44,316.34,19.17,64.5,35.5,12.23,
(주)대동,490,2021/12,1975/06/27,,1,99.49,46.94,8.19,-0.28,226.67,1480.95,4.57,148.33,54.59,30.61,36.98,31.64,34.29,11.34,64.3,25.09,21.2,47.55,50.61,18.35,2.94,3.6,3.15,10.06,1619.0,49695.84,0.6,1.07,3.3,2.26,3.9,5.87,7.61,47.98,93.61,62.21,0.01,0.46,1.01,2.48,2.04,4.29,208945.85,16.57,44.54,443.32,17.72,62.59,37.41,16.59,
(주)대동,490,2022/12,1975/06/27,,1,113.37,59.31,13.89,7.22,263.09,1440.14,3.72,140.85,61.21,27.54,37.85,24.13,35.94,-1.92,15.19,14.74,16.14,52.42,37.59,21.43,2.63,6.06,2.59,11.1,1812.0,61161.47,1.48,0.98,3.41,2.37,3.39,4.81,6.93,52.63,107.68,75.86,0.01,0.79,0.87,2.58,1.69,3.35,281301.77,16.41,58.67,600.41,19.22,59.97,40.03,13.68,
(주)대성합동지주,5620,2011/12,1976/12/28,2017/08/25,4,69.09,44.19,18.47,-11.39,215.42,6773.82,0.3,235.11,25.46,31.7,55.62,6.43,15.98,-1.16,0.0,10.04,13.83,22.74,91.3,15.6,-2.43,1.23,-1.3,-3.47,-15303.0,954028.55,4.2,0.54,1.58,0.71,7.14,6.14,16.82,21.7,51.1,59.48,0.01,0.0,0.95,0.96,2.16,3.1,244698.5,7.11,13.41,78.23,14.26,51.98,48.02,-17.03,해산 사유 발생
