회사명,거래소코드,회계년도,자산(*)(요약)(IFRS연결)(백만원),유동부채(*)(요약)(IFRS연결)(백만원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),자본(*)(요약)(IFRS연결)(백만원),재고자산(요약)(IFRS연결)(백만원),당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),매입채무(IFRS연결)(천원),금융원가(요약)(IFRS연결)(백만원)
(주)큐리언트,115180,2021/09,45047,3795,41320,5456,39592,171,-18290,1378,19279,980,0,209
(주)큐리언트,115180,2022/09,45707,2981,41394,4184,41523,192,-19599,6455,22642,5057,0,300
(주)큐브엔터테인먼트,182360,2014/09,,,,,,,,,,,,
(주)큐브엔터테인먼트,182360,2015/09,,,,,,,,,,,,
(주)큐브엔터테인먼트,182360,2016/09,25485,4389,15042,5159,20326,0,-1910,15097,2837,14370,2468731,51
(주)큐브엔터테인먼트,182360,2017/09,22932,6626,16606,7239,15693,0,-1044,15407,2794,13576,3068976,32
(주)큐브엔터테인먼트,182360,2018/09,25947,8794,20228,9542,16405,0,712,25122,3835,20386,3757332,30
(주)큐브엔터테인먼트,182360,2019/09,30447,11532,18055,13290,17157,0,431,22406,2817,19092,2255138,57
(주)큐브엔터테인먼트,182360,2020/09,56773,15897,35008,19904,36869,3942,366,21409,3609,17337,2650944,148
(주)큐브엔터테인먼트,182360,2021/09,67561,16905,38608,23318,44244,5271,2262,52950,8527,40998,8472550,262
(주)큐브엔터테인먼트,182360,2022/09,71420,31918,41127,34770,36650,11404,3652,79640,13723,61696,18261461,109
(주)큐에스아이,066310,2011/09,,,,,,,,,,,,
(주)큐에스아이,066310,2012/09,,,,,,,,,,,,
(주)큐에스아이,066310,2013/09,54288,5625,30404,6437,47851,7261,3194,19768,2896,13487,1091288,168
(주)큐에스아이,066310,2014/09,56868,4984,35081,5748,51120,8690,3316,18251,3287,11953,990187,89
(주)큐에스아이,066310,2015/09,56805,3385,32619,3826,52980,6988,1775,19697,3768,14789,973965,23
(주)큐에스아이,066310,2016/09,54276,1960,32284,2441,51835,7290,763,17094,3343,12451,880913,578
(주)큐에스아이,066310,2017/09,57110,2290,30483,2666,54444,8142,1692,17171,3373,12245,997440,468
(주)큐에스아이,066310,2018/09,54952,1981,24740,2658,52294,8231,599,13984,3167,10741,970113,106
(주)큐에스아이,066310,2019/09,55837,2442,23944,3439,52398,6965,1388,16065,3192,12410,934003,30
(주)큐에스아이,066310,2020/09,74122,11739,37224,19551,54571,8922,163,17002,4216,12325,2712743,674
(주)큐에스아이,066310,2021/09,79385,15973,28451,17016,62370,8006,3866,23636,3335,16957,1862181,1042
(주)큐에스아이,066310,2022/09,86555,4576,36208,6102,80453,11008,5449,17162,3427,11687,980949,22
(주)크레버스,096240,2011/09,,,,,,,,,,,,
(주)크레버스,096240,2012/09,,,,,,,,,,,,
(주)크레버스,096240,2013/09,119222,32501,48296,52101,67120,1462,7057,95506,82534,0,273423,1227
(주)크레버스,096240,2014/09,120292,59742,35902,62384,57908,1466,4033,96822,88925,0,119077,984
(주)크레버스,096240,2015/09,122665,61042,42621,66582,56083,1907,27,100873,95170,0,200942,867
(주)크레버스,096240,2016/09,162660,54251,59973,61242,101418,1988,3434,109035,98910,0,252074,652
(주)크레버스,096240,2017/09,146951,50740,43823,59622,87329,2206,4703,113250,100318,0,133438,1036
(주)크레버스,096240,2018/09,156876,48054,49654,56399,100477,2736,7816,115578,99788,0,233956,887
(주)크레버스,096240,2019/09,184967,74799,48137,94096,90871,2292,9498,130146,111169,0,118467,1317
(주)크레버스,096240,2020/09,206629,77765,72441,104910,101719,1705,6059,133931,120193,0,110435,1298
(주)크레버스,096240,2021/09,222810,79546,78886,113372,109438,1920,17498,157666,131875,0,138297,1067
(주)크레버스,096240,2022/09,227458,108204,60966,179106,48352,1775,6290,170696,150066,0,276269,2654
(주)크리스에프앤씨,110790,2018/09,278403,82050,197781,84140,194263,99526,23160,175765,89637,60638,18389128,769
(주)크리스에프앤씨,110790,2019/09,274722,64052,181246,67104,207618,116405,14993,176555,97079,58013,16498715,1046
(주)크리스에프앤씨,110790,2020/09,306128,79121,199319,82729,223399,112087,21772,189627,100242,62729,16492954,463
(주)크리스에프앤씨,110790,2021/09,366016,90858,215871,91995,274021,109724,42152,253843,126945,70599,19648952,1214
(주)크리스에프앤씨,110790,2022/09,582545,151365,205590,291312,291234,111165,2707,277351,149215,72558,42129656,7517
(주)크린앤사이언스,045520,2011/09,,,,,,,,,,,,
(주)크린앤사이언스,045520,2012/09,,,,,,,,,,,,
(주)크린앤사이언스,045520,2013/09,39657,14993,25115,21358,18298,8081,590,39224,6501,31892,4588355,1216
(주)크린앤사이언스,045520,2014/09,38993,13538,25678,17961,21033,9429,1787,41478,6336,33275,4671678,984
(주)크린앤사이언스,045520,2015/09,44515,14630,27931,22217,22299,10182,2089,43370,6861,34158,5884018,1045
(주)크린앤사이언스,045520,2016/09,46589,11542,30629,20746,25843,9521,2405,41115,6705,31703,5224357,1142
(주)크린앤사이언스,045520,2017/09,60875,23012,37752,29932,30943,10361,4049,56933,7695,44111,11417053,1146
(주)크린앤사이언스,045520,2018/09,73048,22438,44884,38238,34810,15620,4049,67205,8282,53933,10918982,1085
(주)크린앤사이언스,045520,2019/09,97106,31120,48451,54620,42486,20499,7220,84144,9103,65817,15770629,1085
(주)크린앤사이언스,045520,2020/09,128838,40881,62772,74798,54040,21545,14797,114162,11233,84911,16133646,1795
(주)크린앤사이언스,045520,2021/09,117564,37093,53513,71185,46379,18613,-3594,89219,11639,80568,12473487,1907
(주)크린앤사이언스,045520,2022/09,107033,36008,49481,66503,40529,18020,-1056,65651,12441,60610,9366127,2115
(주)클라우드에어,036170,2011/09,,,,,,,,,,,,
(주)클라우드에어,036170,2012/09,,,,,,,,,,,,
(주)클라우드에어,036170,2013/09,100120,41994,59302,44403,55716,17256,1252,57578,4718,50421,14319389,3490
(주)클라우드에어,036170,2014/09,99605,38794,57889,40651,58954,15699,1616,56844,3897,52168,11241517,1714
(주)클라우드에어,036170,2015/09,88500,16635,42180,17855,70645,2718,-9666,14797,1572,12540,1396404,1081
(주)클라우드에어,036170,2016/09,75809,11206,50162,12532,63277,1420,118,13075,3212,9438,334198,952
(주)클라우드에어,036170,2017/09,73464,1131,49000,2562,70902,1516,1154,12144,2552,8703,417971,429
(주)클라우드에어,036170,2018/09,121920,58779,93544,59964,61956,1507,-6949,10570,1645,8500,353309,10423
(주)클라우드에어,036170,2019/09,104579,23375,64706,25094,79485,1678,-5287,9942,2274,7811,318919,5423
(주)클라우드에어,036170,2020/09,116328,21332,85553,24503,91824,1221,-4014,9533,2846,8015,207228,5580
(주)클라우드에어,036170,2021/09,105930,2446,81851,5468,100462,2215,-668,12213,1917,8799,315029,1683
(주)클라우드에어,036170,2022/09,115161,1438,14953,2922,112238,1911,5564,9956,3136,8067,303405,2698
(주)클래시스,214150,2015/09,,,,,,,,,,,,
(주)클래시스,214150,2016/09,,,,,,,,,,,,
(주)클래시스,214150,2017/09,,,,,,,,,,,,
(주)클래시스,214150,2018/09,65964,10756,29017,21164,44800,4851,8627,32899,12409,9534,397047,501
(주)클래시스,214150,2019/09,100126,25088,45622,25329,74797,7681,23065,58813,16823,13206,661613,228
(주)클래시스,214150,2020/09,123711,12931,68406,13145,110566,12090,24951,55584,13245,10674,398389,538
(주)클래시스,214150,2021/09,173656,19161,92338,19602,154054,12690,34125,75277,18616,16382,849825,139
(주)클래시스,214150,2022/09,334294,30950,123516,132548,201746,25110,45341,101335,27494,24395,1042820,2296
(주)클리노믹스,352770,2021/09,83379,6085,65338,38077,45302,1143,2878,27103,9862,9325,129375,618
(주)클리노믹스,352770,2022/09,102455,32256,65035,37544,64911,4720,-6961,17804,13921,9194,40230,2342
(주)클리오,237880,2017/09,236338,82591,171474,88807,147531,25140,10467,144851,80852,56799,23055033,3095
(주)클리오,237880,2018/09,231304,77313,162755,85595,145709,31998,4073,138127,82981,56858,16470544,4845
(주)클리오,237880,2019/09,234659,68628,125490,84966,149693,28177,8559,180876,87199,79324,21795530,3947
(주)클리오,237880,2020/09,233403,58337,117952,80022,153381,26242,10247,167998,79979,80383,20146071,2030
(주)클리오,237880,2021/09,238735,60787,121808,71596,167139,20753,10856,173337,73624,90424,25018620,1550
(주)클리오,237880,2022/09,245089,49501,132746,59133,185955,20136,6898,200081,86931,100463,26711192,6892
(주)키이스트,054780,2011/09,,,,,,,,,,,,
(주)키이스트,054780,2012/09,28007,10844,17883,11103,16904,55,2546,20719,2164,16075,1797942,34
(주)키이스트,054780,2013/09,53082,12852,32224,13294,39787,305,480,55428,7942,50232,4503887,19
(주)키이스트,054780,2014/09,87513,25632,52410,27479,60034,109,5112,68505,8402,54596,9441610,140
(주)키이스트,054780,2015/09,98403,25647,60821,28935,69468,73,2856,77015,10508,61957,7595965,34
(주)키이스트,054780,2016/09,112696,20988,64394,24212,88484,113,246,67498,10927,54498,7273930,72
(주)키이스트,054780,2017/09,116746,29369,72389,33213,83532,47,507,79425,11631,65901,16239167,110
(주)키이스트,054780,2018/09,116758,30489,62830,33207,83551,37,23,82866,12062,70013,10402696,166
(주)키이스트,054780,2019/09,102854,16676,41432,22232,80622,34,-1008,78309,12403,66933,4266585,390
(주)키이스트,054780,2020/09,73743,27444,37147,28152,45591,0,13730,30645,1979,27321,1481504,3108
(주)키이스트,054780,2021/09,63441,21501,35196,21893,41548,0,-1983,24003,1832,22901,2932748,1483
(주)키이스트,054780,2022/09,,,,,,,,,,,,
(주)타이거일렉,219130,2015/09,43471,5548,24493,12998,30473,4394,1837,20210,1649,16094,790385,449
(주)타이거일렉,219130,2016/09,,,,,,,,,,,,
(주)타이거일렉,219130,2017/09,,,,,,,,,,,,
(주)타이거일렉,219130,2018/09,,,,,,,,,,,,
(주)타이거일렉,219130,2019/09,,,,,,,,,,,,
(주)타이거일렉,219130,2020/09,,,,,,,,,,,,
(주)타이거일렉,219130,2021/09,,,,,,,,,,,,
(주)타이거일렉,219130,2022/09,,,,,,,,,,,,
(주)탑엔지니어링,065130,2011/09,,,,,,,,,,,,
(주)탑엔지니어링,065130,2012/09,,,,,,,,,,,,
(주)탑엔지니어링,065130,2013/09,192861,58618,68152,69286,123575,3181,5581,47248,12525,34882,25040906,2398
(주)탑엔지니어링,065130,2014/09,205297,55430,89137,69547,135750,7135,7872,76383,15054,56713,25014252,3868
(주)탑엔지니어링,065130,2015/09,220032,68472,91432,76705,143328,6464,8870,91717,15836,65181,27712401,5498
(주)탑엔지니어링,065130,2016/09,212368,57258,84463,61376,150992,9334,7671,109615,20655,79073,29141847,2978
(주)탑엔지니어링,065130,2017/09,231434,63383,95825,64054,167380,6148,15460,135047,21621,96909,24219907,3828
(주)탑엔지니어링,065130,2018/09,522825,210115,290483,221370,301455,103724,18385,651528,55973,566614,131372215,20874
(주)탑엔지니어링,065130,2019/09,667471,279259,412391,289279,378192,133298,34601,1033445,65151,905446,0,23120
(주)탑엔지니어링,065130,2020/09,712419,330261,431417,339155,373264,128340,-2017,891440,65142,839144,178659777,28167
(주)탑엔지니어링,065130,2021/09,651709,263009,377431,295682,356027,131274,2593,805021,63653,752723,155836710,19422
(주)탑엔지니어링,065130,2022/09,598746,205877,329122,241497,357249,105645,12675,753051,56838,706235,0,34849
(주)탑코미디어,134580,2014/09,60009,12241,56515,15378,44631,18837,2581,53096,13228,37784,6672222,3
(주)탑코미디어,134580,2015/09,63803,11600,55972,13535,50268,13580,4929,84573,16003,64593,6764503,0
(주)탑코미디어,134580,2016/09,58902,12424,51259,13607,45295,11154,-3294,55825,14775,43691,9281464,0
(주)탑코미디어,134580,2017/09,45771,7338,39338,7877,37894,14338,-4764,39483,13160,31407,0,0
(주)탑코미디어,134580,2018/09,35688,7545,34952,7970,27718,12202,207,28891,6200,22468,3443656,0
(주)탑코미디어,134580,2019/09,34650,6998,34312,7285,27365,9873,-1576,25569,7808,20226,2728182,5
(주)탑코미디어,134580,2020/09,,,,,,,,,,,,
(주)탑코미디어,134580,2021/09,,,,,,,,,,,,
(주)탑코미디어,134580,2022/09,60898,30723,39583,31213,29685,3628,1945,14452,7165,5582,612666,2780
(주)태광,023160,2011/09,,,,,,,,,,,,
(주)태광,023160,2012/09,,,,,,,,,,,,
(주)태광,023160,2013/09,,,,,,,,,,,,
(주)태광,023160,2014/09,,,,,,,,,,,,
(주)태광,023160,2015/09,,,,,,,,,,,,
(주)태광,023160,2016/09,,,,,,,,,,,,
(주)태광,023160,2017/09,,,,,,,,,,,,
(주)태광,023160,2018/09,459349,17233,275138,28453,430895,126443,9260,116163,13351,96529,5641213,1184
(주)태광,023160,2019/09,481475,27687,294876,42457,439018,159116,11198,133495,13459,114633,13657944,763
(주)태광,023160,2020/09,465947,17822,268357,31499,434448,146651,2667,148520,15658,130823,4037105,3363
(주)태광,023160,2021/09,488526,22827,237698,44538,443988,119592,12302,139265,17151,111505,5737528,932
(주)태광,023160,2022/09,581334,45894,296900,65500,515834,124299,28466,173489,22408,122225,11868671,4790
(주)태성,323280,2019/09,,,,,,,,,,,,
(주)태성,323280,2020/09,,,,,,,,,,,,
(주)태성,323280,2021/09,,,,,,,,,,,,
(주)태성,323280,2022/09,59507,23791,37725,25536,33971,7677,1521,47707,6237,39054,4228007,615
(주)태양,053620,2011/09,,,,,,,,,,,,
(주)태양,053620,2012/09,,,,,,,,,,,,
(주)태양,053620,2013/09,164666,36728,75558,42036,122630,12212,8090,153670,9130,136053,26196965,1640
(주)태양,053620,2014/09,167139,34530,80967,40610,126529,15676,4847,152890,10143,137451,26969444,1284
(주)태양,053620,2015/09,191859,42448,76724,69038,122821,10859,-6947,106113,8194,99236,21105672,1206
(주)태양,053620,2016/09,184747,19763,56742,41939,142808,6215,10440,111273,9114,87856,10404305,2145
(주)태양,053620,2017/09,191848,22305,79695,39608,152240,8383,8226,118509,9307,96954,14338436,2815
(주)태양,053620,2018/09,185863,20109,63412,33696,152168,9139,2071,100589,10982,89976,13341465,691
(주)태양,053620,2019/09,189244,22839,71657,32374,156869,8318,5651,104097,10512,89254,13765781,670
(주)태양,053620,2020/09,205382,31224,90993,40664,164718,8173,7245,107164,12149,87970,12377631,1665
(주)태양,053620,2021/09,207464,31467,88608,40255,167208,13171,3935,107825,12742,93768,14952596,386
(주)태양,053620,2022/09,215485,31288,97492,39461,176024,17394,8462,132984,14778,113155,13629808,553
(주)태웅,044490,2011/09,,,,,,,,,,,,
(주)태웅,044490,2012/09,,,,,,,,,,,,
(주)태웅,044490,2013/09,,,,,,,,,,,,
(주)태웅,044490,2014/09,,,,,,,,,,,,
(주)태웅,044490,2015/09,,,,,,,,,,,,
(주)태웅,044490,2016/09,,,,,,,,,,,,
(주)태웅,044490,2017/09,,,,,,,,,,,,
(주)태웅,044490,2018/09,,,,,,,,,,,,
(주)태웅,044490,2019/09,,,,,,,,,,,,
(주)태웅,044490,2020/09,,,,,,,,,,,,
(주)태웅,044490,2021/09,,,,,,,,,,,,
(주)태웅,044490,2022/09,,,,,,,,,,,,
(주)태웅로직스,124560,2020/09,113725,60830,88792,64810,48915,0,10454,241847,18717,210862,18682188,4233
(주)태웅로직스,124560,2021/09,277485,165506,227403,177830,99655,0,41111,603763,23786,530729,41023933,6030
(주)태웅로직스,124560,2022/09,397218,166558,305679,190367,206852,0,88179,1100707,30917,970465,34315507,17006
(주)테라젠이텍스,066700,2011/09,,,,,,,,,,,,
(주)테라젠이텍스,066700,2012/09,,,,,,,,,,,,
(주)테라젠이텍스,066700,2013/09,119320,33207,78814,40828,78493,15074,293,64443,20526,42985,16251109,904
(주)테라젠이텍스,066700,2014/09,120540,34151,81535,40586,79954,18666,-311,71795,24988,46647,16787023,701
(주)테라젠이텍스,066700,2015/09,133285,34715,85612,47877,85408,18323,723,80312,26080,53145,18631452,605
(주)테라젠이텍스,066700,2016/09,137179,43519,80824,58610,78568,19521,2368,71115,20686,49012,15806536,745
(주)테라젠이텍스,066700,2017/09,144135,42330,81026,60004,84130,17283,-1478,77100,23576,55257,0,873
(주)테라젠이텍스,066700,2018/09,158209,45039,90257,61127,97082,20126,-3240,81802,24011,61717,17203766,668
(주)테라젠이텍스,066700,2019/09,177411,52174,110374,83620,93791,22701,3760,101403,24809,74085,17277934,2195
(주)테라젠이텍스,066700,2020/09,525363,60400,106683,146757,378606,21016,-6541,105021,33447,73043,15890689,4518
(주)테라젠이텍스,066700,2021/09,360233,69803,93421,117015,243218,19174,-6586,120348,45198,77846,13940720,1450
(주)테라젠이텍스,066700,2022/09,246977,69133,98804,85272,161704,21531,11874,142508,46776,85834,16954316,992
(주)테스,095610,2011/09,,,,,,,,,,,,
(주)테스,095610,2012/09,,,,,,,,,,,,
(주)테스,095610,2013/09,,,,,,,,,,,,
(주)테스,095610,2014/09,103954,8483,63256,20666,83288,11468,14331,86239,7891,64015,3554950,1131
(주)테스,095610,2015/09,124960,27822,84092,29738,95222,11999,13695,90997,8534,69178,9136435,2116
(주)테스,095610,2016/09,172381,34050,119911,36243,136137,27627,23364,122015,8762,87698,13657287,1405
(주)테스,095610,2017/09,241970,48392,172853,51144,190826,40902,46111,215403,10516,146896,15372757,1474
(주)테스,095610,2018/09,245916,34436,168213,37642,208275,62326,39860,241791,14342,176176,7138472,4100
(주)테스,095610,2019/09,227815,13215,156731,16602,211213,46563,7452,135576,14581,113387,4781615,2841
(주)테스,095610,2020/09,271244,38789,184145,43203,228041,66048,25021,191457,14260,146553,14594388,2480
(주)테스,095610,2021/09,327988,43300,206901,47485,280502,46408,55750,313047,22852,228537,11986079,2312
(주)테스,095610,2022/09,342592,38425,202773,40028,302564,67796,41435,282634,21091,214116,18657595,4830
(주)테크엘,064520,2011/09,,,,,,,,,,,,
(주)테크엘,064520,2012/09,,,,,,,,,,,,
(주)테크엘,064520,2013/09,110532,82100,66446,90237,20295,30016,1509,173373,10136,157686,26994231,3643
(주)테크엘,064520,2014/09,,,,,,,,,,,,
(주)테크엘,064520,2015/09,,,,,,,,,,,,
(주)테크엘,064520,2016/09,133230,55663,86954,70452,62779,49096,198,175546,11500,161931,16237546,1465
(주)테크엘,064520,2017/09,110705,51806,66098,55347,55358,36910,-9328,138314,9059,136772,10586916,1125
(주)테크엘,064520,2018/09,86950,56159,45779,58367,28583,18135,-13028,74135,9361,77205,3619874,1489
(주)테크엘,064520,2019/09,51262,42047,15665,45393,5870,6237,-9203,35358,7690,38577,1759378,1684
(주)테크엘,064520,2020/09,43828,5512,19722,5778,38049,8582,-11961,16573,3642,14731,1710818,187
(주)테크엘,064520,2021/09,57673,16078,31301,19246,38428,7693,284,43860,2940,40922,1147784,563
(주)테크엘,064520,2022/09,65560,13361,35180,20966,44594,8913,-6645,15915,4261,13957,617938,640
(주)테크윙,089030,2012/09,,,,,,,,,,,,
(주)테크윙,089030,2013/09,141438,46187,59428,75985,65454,25665,8281,66315,12635,45928,11941530,1926
(주)테크윙,089030,2014/09,183192,88555,85219,112432,70760,36890,8113,87264,16025,60725,31298292,2739
(주)테크윙,089030,2015/09,233682,93609,119497,137813,95869,38173,15654,108049,17195,71590,17242390,2695
(주)테크윙,089030,2016/09,252403,99905,106680,144616,107787,35035,26250,115101,19404,71411,10102367,1764
(주)테크윙,089030,2017/09,343858,138520,165241,210288,133570,59487,27256,150141,24566,96359,45462338,3625
(주)테크윙,089030,2018/09,352755,136898,166740,187633,165122,68183,19440,141324,28685,92365,33648861,4385
(주)테크윙,089030,2019/09,348257,107415,161126,183849,164408,56983,-2390,133078,29240,88170,26062237,6461
(주)테크윙,089030,2020/09,417030,156843,201103,209263,207768,67075,23200,178384,32559,110990,0,4239
(주)테크윙,089030,2021/09,494215,135000,221347,269220,224994,83049,12231,187771,34537,124783,29481469,5624
(주)테크윙,089030,2022/09,522960,206843,237592,289928,233032,92334,11622,216518,37960,127979,28031770,13933
(주)텔레칩스,054450,2011/09,,,,,,,,,,,,
(주)텔레칩스,054450,2012/09,,,,,,,,,,,,
(주)텔레칩스,054450,2013/09,,,,,,,,,,,,
(주)텔레칩스,054450,2014/09,,,,,,,,,,,,
(주)텔레칩스,054450,2015/09,,,,,,,,,,,,
(주)텔레칩스,054450,2016/09,106237,14478,54382,31205,75032,15639,5327,72919,27569,40826,6727419,0
(주)텔레칩스,054450,2017/09,119056,19528,68174,36657,82398,21425,2431,90103,24731,62642,0,6
(주)텔레칩스,054450,2018/09,133010,20351,70179,36749,96261,29172,7520,88101,31584,50220,9469669,21
(주)텔레칩스,054450,2019/09,147300,23123,78475,43435,103864,22299,7884,97175,39864,50434,10474231,83
(주)텔레칩스,054450,2020/09,173417,35065,92169,79725,93692,25486,-7589,68909,31529,45794,6921108,404
(주)텔레칩스,054450,2021/09,200992,42284,89161,101253,99739,28853,1921,91569,31281,58631,12016015,1074
(주)텔레칩스,054450,2022/09,319654,91677,143745,147991,171663,36231,49416,106426,33804,64669,8898427,3195
(주)텔레필드,091440,2011/09,,,,,,,,,,,,
(주)텔레필드,091440,2012/09,,,,,,,,,,,,
(주)텔레필드,091440,2013/09,,,,,,,,,,,,
(주)텔레필드,091440,2014/09,,,,,,,,,,,,
(주)텔레필드,091440,2015/09,,,,,,,,,,,,
(주)텔레필드,091440,2016/09,,,,,,,,,,,,
(주)텔레필드,091440,2017/09,44078,10097,28070,23315,20763,21482,-3775,17430,8988,12333,2653562,1156
(주)텔레필드,091440,2018/09,50027,17692,35007,28533,21495,25996,-11706,13857,9307,14093,3716609,2447
(주)텔레필드,091440,2019/09,52944,29374,38200,30532,22412,25410,-65,33590,9328,22957,6031946,1474
(주)텔레필드,091440,2020/09,54882,21971,41419,32064,22819,23601,-4749,22930,10258,16700,3777437,1329
(주)텔레필드,091440,2021/09,41084,18456,28054,25691,15393,17043,-5137,19964,11119,13020,1435582,1392
(주)텔레필드,091440,2022/09,31552,19498,20033,22010,9542,12182,-8306,15292,10288,11534,998452,2101
(주)텔콘알에프제약,200230,2015/09,47117,2691,40745,3019,44098,2127,549,21460,3868,17551,1857136,74
(주)텔콘알에프제약,200230,2016/09,98136,8767,31651,35936,62199,2806,1309,18558,6824,16784,2922197,928
(주)텔콘알에프제약,200230,2017/09,165321,51295,29381,54171,111150,4339,-17014,32851,12511,28025,4611818,9821
(주)텔콘알에프제약,200230,2018/09,183801,57695,27163,57698,126104,4694,-14912,46646,13615,39242,5095990,4287
(주)텔콘알에프제약,200230,2019/09,184646,26358,36208,28256,156391,4968,-2294,46978,7519,35088,4205783,1487
(주)텔콘알에프제약,200230,2020/09,146568,22233,23897,24971,121597,4997,4252,23479,6420,17995,1955829,3843
(주)텔콘알에프제약,200230,2021/09,184586,95613,39466,97035,87551,4925,-5751,27233,8207,21886,2634765,12586
(주)텔콘알에프제약,200230,2022/09,123258,35789,19405,36754,86504,4983,-42343,18367,6871,14902,1790829,17648
(주)토박스코리아,215480,2015/09,,,,,,,,,,,,
(주)토박스코리아,215480,2016/09,,,,,,,,,,,,
(주)토박스코리아,215480,2017/09,,,,,,,,,,,,
(주)토박스코리아,215480,2018/09,,,,,,,,,,,,
(주)토박스코리아,215480,2019/09,,,,,,,,,,,,
(주)토박스코리아,215480,2020/09,,,,,,,,,,,,
(주)토박스코리아,215480,2021/09,41685,7891,32750,13190,28494,12560,1714,23231,11042,10336,1682265,93
(주)토박스코리아,215480,2022/09,42222,10455,31369,10816,31406,15067,2756,37917,18244,15733,2750794,496
(주)토비스,051360,2011/09,,,,,,,,,,,,
(주)토비스,051360,2012/09,,,,,,,,,,,,
(주)토비스,051360,2013/09,199290,112441,145676,114043,85247,55895,14253,366071,25763,320387,57956858,8358
(주)토비스,051360,2014/09,230957,124624,180277,127026,103931,60897,24058,413849,30607,352302,75188806,7554
(주)토비스,051360,2015/09,258572,110043,161101,113785,144788,47284,23141,362767,34182,299154,43775875,12421
(주)토비스,051360,2016/09,282944,126540,183764,129743,153201,62251,15343,319569,36630,262955,64441890,11640
(주)토비스,051360,2017/09,265254,97306,169497,99251,166003,53137,13567,410446,35964,357230,53123426,1482
(주)토비스,051360,2018/09,303087,125303,196284,127388,175699,67715,17715,307950,33909,249517,61762202,8743
(주)토비스,051360,2019/09,313220,116292,210366,119609,193611,70703,21407,314739,36368,254844,44101805,7016
(주)토비스,051360,2020/09,307078,112598,192664,118196,188882,67845,37,213477,33156,181971,35000325,5378
(주)토비스,051360,2021/09,311790,117933,195183,124342,187448,74204,2760,197986,33864,161267,27202128,4848
(주)토비스,051360,2022/09,420725,178711,240648,229638,191087,111648,-3270,239208,40312,194444,38696427,19305
(주)토탈소프트뱅크,045340,2011/09,,,,,,,,,,,,
(주)토탈소프트뱅크,045340,2012/09,,,,,,,,,,,,
(주)토탈소프트뱅크,045340,2013/09,,,,,,,,,,,,
(주)토탈소프트뱅크,045340,2014/09,,,,,,,,,,,,
(주)토탈소프트뱅크,045340,2015/09,,,,,,,,,,,,
(주)토탈소프트뱅크,045340,2016/09,,,,,,,,,,,,
(주)토탈소프트뱅크,045340,2017/09,,,,,,,,,,,,
(주)토탈소프트뱅크,045340,2018/09,,,,,,,,,,,,
(주)토탈소프트뱅크,045340,2019/09,,,,,,,,,,,,
(주)토탈소프트뱅크,045340,2020/09,,,,,,,,,,,,
(주)토탈소프트뱅크,045340,2021/09,,,,,,,,,,,,
(주)토탈소프트뱅크,045340,2022/09,,,,,,,,,,,,
(주)톱텍,108230,2011/09,,,,,,,,,,,,
(주)톱텍,108230,2012/09,,,,,,,,,,,,
(주)톱텍,108230,2013/09,250107,100271,178635,137937,112170,28732,13753,186623,9766,155697,48144304,2021
(주)톱텍,108230,2014/09,208850,62114,124971,100947,107903,21389,2835,110781,6621,95996,28006805,2210
(주)톱텍,108230,2015/09,218183,65050,136956,77408,140775,25967,10761,165364,7428,144834,35422360,1875
(주)톱텍,108230,2016/09,293992,110278,193412,118460,175532,51309,12530,210662,8482,182244,71546335,675
(주)톱텍,108230,2017/09,629096,288518,537633,298925,330170,44979,148695,1015847,14424,812725,139793091,1582
(주)톱텍,108230,2018/09,418631,41147,315250,47154,371477,26673,27539,257113,10222,229797,0,237
(주)톱텍,108230,2019/09,454987,105336,324313,108239,346748,87353,7750,101102,19796,89262,33429735,2601
(주)톱텍,108230,2020/09,529740,88005,322107,92376,437365,89669,32205,270672,32931,191921,27371087,1074
(주)톱텍,108230,2021/09,454079,71457,246054,77144,376935,64383,-34676,104241,36643,134024,25857123,250
(주)톱텍,108230,2022/09,496597,148687,298357,168027,328570,125613,9005,178434,19753,161922,64041346,4016
(주)투비소프트,079970,2011/09,,,,,,,,,,,,
(주)투비소프트,079970,2012/09,,,,,,,,,,,,
(주)투비소프트,079970,2013/09,32176,4703,23489,9637,22539,0,2387,20887,9630,8911,818932,168
(주)투비소프트,079970,2014/09,32713,5941,18151,6406,26307,0,1956,22966,11910,8995,1005659,77
(주)투비소프트,079970,2015/09,36214,6939,19707,7011,29202,0,1988,23992,13117,9712,1513417,0
(주)투비소프트,079970,2016/09,77496,37112,36467,37228,40268,196,-1679,28445,14338,15073,1813500,539
(주)투비소프트,079970,2017/09,109475,41956,40539,42353,67123,2418,-1259,26313,12153,13288,1034252,702
(주)투비소프트,079970,2018/09,127097,35964,59835,46122,80976,3494,-4962,37596,18530,24491,3707133,1944
(주)투비소프트,079970,2019/09,102250,28979,41121,40944,61306,1157,-7161,44610,21177,30976,2430017,1537
(주)투비소프트,079970,2020/09,78352,32197,38873,33908,44444,667,-11306,39836,16769,26407,1640026,1902
(주)투비소프트,079970,2021/09,59436,11733,25928,25719,33717,2614,-13657,28895,18176,13860,1719313,729
